price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,merchant_rating,merchant_rating_count,countries_shipped_to,badges_count,badge_fast_shipping,shipping_option_price,title_orig,merchant_name,if_score,mh_score,if_flag,mh_flag
11.0,21,1000,0,4.08,545,3.981623277182236,33303,70,0,0,3,1PCS Swimwear Monokini Swimsuit Backless Bodysuit Women Swimsuit,hoastlnen,-0.1753529399399255,2.7382769045397204,False,False
1.85,11,100,0,3.9,97,3.83793694273772,91631,40,0,0,1,2019 New Fashion Women Loose Round Neck Dress Short Sleeve Solid Color Casual Dress,maryswill,-0.14207156574629892,11.155833984986772,False,False
8.0,56,10000,1,3.59,1285,3.795238095238095,1260,36,0,0,3,Summer Quick-Dry Ellesse Shorts Men Siwmwear Beach Shorts Swim Shorts Beach Wear Sports (9 Colors),sunsunxinxin,-0.21373788593503545,2.8142430892771304,False,False
3.0,3,50000,0,3.81,11408,4.04915734980066,151249,38,0,0,1,Women Fashion Sexy Sleeveless Knit Crop Tops,mermaidskiss,0.016751779255437582,34.9862045865746,True,True
6.0,17,5000,1,3.9,813,4.238172633428508,22765,38,0,0,2,Womens Off Shoulder Casual Loose T-Shirt Tops Printed Summer Blouse Tops Shirt,浩皇升,-0.2191592890876049,2.2146869019757025,False,False
3.86,6,50,0,4.0,6,3.8609077598828696,4098,20,0,0,1,Women's Fashion Summer Clothes Beach Sleeveless Dresses Star Printed Loose V-neck Dress Casual Cotton Party Dress Ladies Fashion Plus Size Mini Dress XS-8XL,zalarainbowsstore,-0.2022185953321975,1.830389375547094,False,False
11.0,17,1000,0,3.62,462,4.136394557823129,5880,36,0,0,3,Mens Summer Cotton Breathable Solid Color Buttons T-Shirts Casual Slim Short Sleeve Shirt Tops,smallspringx,-0.18487322084948704,1.5675075481271432,False,False
8.0,140,10000,1,4.17,1910,4.167804878048781,2050,19,0,0,3,2018 Summer Women Sexy Off Shoulder Shirt Casual Half Sleeve Top Ladies Fashion Printing Loose T-shirts Plus Size Cotton Blouse XS-5XL,liwenjuanfashionstore,-0.177741456060366,5.244422694378498,False,False
11.0,168,10,0,3.33,3,3.914893617021277,47,33,0,0,3,Summer mens cool sport suit Sports Wear Casual Jogging Suits Short Sleeve Outfit Sets,wanguanqiuxi,-0.16829013598955966,4.694990519160577,False,False
11.0,168,10,0,3.33,3,3.914893617021277,47,33,0,0,3,Summer mens cool sport suit Sports Wear Casual Jogging Suits Short Sleeve Outfit Sets,wanguanqiuxi,-0.16829013598955966,4.694990519160577,False,False
2.0,8,50,0,3.88,8,3.9430187637969096,7248,40,0,0,1,Women Summer Fashion Sexy Party Dress Irregular Floral Print Backless Bodycon,schmuckdesignonline,-0.22227184046300225,1.8593854311999825,False,False
8.0,9,100,1,4.08,61,4.076971608832808,1585,39,0,0,3,V-neck Wrap Jumpsuit Slim Street Windbreaker 2019 Summer Tight Jumpsuit Women's Drawstring Jumpsuit Jumpsuit Shorts,modernhatshop,-0.17006974574085193,4.445605503598973,False,False
2.76,17,1000,1,4.33,49,4.136723163841808,11505,43,1,0,1,Women Summer Fashion O-neck Sleeveless Stripes Printing Slim Fit Casual Cotton Tank Top,sonick,-0.2119387671452112,2.796863544623214,False,False
3.83,4,100,0,3.57,67,3.9587902370003536,5654,38,0,0,1,Plus Size Summer Women Casual Sleeveless Rompers Jumpsuits Solid Color Suspender Ttrousers Loose Overalls,zuilangmands,-0.1548786860332746,6.091298228965028,False,False
7.0,9,10000,1,4.47,1838,4.161796722814255,8727,43,1,0,2,Women&#39;s Fashion Flannel Caroset Pleated Elastic High Waist Sexy Shorts (8 Colors),yangboyang,-0.12496097790720584,5.4822171797554855,False,False
6.0,43,1000,0,3.46,566,3.967520145210528,36361,43,0,0,2,5 Colors Women Fashion Sexy Backless Swimming Jumpsuits Slim Fit Spaghetti Strap Camouflage One Piece Swimsuit Bikini Beachwear Bathing Suit,snowgirl,-0.189113636080452,3.0651462586958225,False,False
8.0,21,100,0,4.06,36,4.274865940148763,5781,48,1,0,2,2019 New Women Fashion Sexy Tank Bone Hand Pattern Print Spaghetti Strap Cotton Tank Tops Summer Women Casual Bodycon Slim Fit Sleeveless Beach Style Vest Plus Size S-5xl,jjqiiozoqv,-0.22305964378123078,0.5803358477357411,False,False
8.0,9,1000,1,4.16,45,3.885160860460689,21012,42,0,0,3,2020 Women's Summer Fashion Spaghetti Strap Floral Print Tie Front Mini Dress Sexy Dress,chillerty,-0.1912850448777365,2.4620532273218925,False,False
2.66,3,100,1,2.67,12,4.137581777804454,66644,30,0,0,1,Women Summer Shorts Lace Up Elastic Waistband Loose Thin Casual Pants Plus Size S-8XL,keepahorse,-0.1387212066840931,8.194291259672843,False,False
8.0,85,20000,0,3.37,5685,4.156715324661136,402743,47,0,0,3,Women Fashion Cocktail Party Evening Maxi Dress Chiffon Summer Beach Lace Gown,gl,-0.08606950729201679,6.298500314497437,False,False
3.67,9,5000,0,3.32,510,4.070618245284286,253249,111,0,0,1,Women Lace See Through Sexy Lace up Low Waist Hollow Bikini Lingerie Set,shenzhenfinejofashioncoltd,-0.1572234273588775,1.9506719039811409,False,False
12.0,81,20000,0,4.08,1799,4.127921060600077,151914,38,0,0,3,S-XXL Summer Spring Fashion Women Elastic High Waist Lace Shorts  Short Hot Pants,guangzhouchanny,-0.11940791883528157,5.755656181384429,False,False
9.0,85,50,1,4.63,8,4.185185185185185,54,36,0,0,3,New Women Short Set Fashion Printed Short Sleeve T-shirt and Shorts Pants 2 Pcs Women Sports Yaga Suits 5 Colors,guifenunderwear,-0.19284246777554476,3.678085955208741,False,False
5.0,75,100,1,3.8,15,3.889677492618669,17612,43,0,0,2,Summer Women Sexy Cropped Tops Fashion Sleeveless Push-up Vests Backless Solid Tank Tops S-2XL,horliday,-0.2122206630277716,2.609041852203191,False,False
6.0,6,5000,0,4.27,901,4.176997680792748,9486,31,1,0,2,Women Tops Tank Bandage Feather Print Sleeveless O-Neck Vest Summer Sport Tank Tops Casual Ladies Blouse T Shirt Plus Size,longfashionmail,-0.18151693832428734,4.128513413992551,False,False
8.0,59,20000,1,4.03,5929,4.083566573370652,15006,42,0,0,3,Woman's Fashion Shirt short Sleeve Casual V-neck T-shirt Skirt Dress,丰衣足包1,-0.15261817515224657,4.763082817878992,False,False
3.93,24,100,0,3.54,57,4.213422259274698,2399,28,0,0,1,Women Fashion Loose Casual Sleeveless Flower Print V Neck Summer Vest Camisole Casual Plus Size Loose Tank Tops,xiuzhenfashion,-0.1822225334539594,3.6844603632799022,False,False
6.0,6,100,1,3.67,27,4.040595111583422,4705,38,0,0,2,Summer Women Boho Maxi Polka Dot Dress Irregular Sleeveless Casual Beach Wear Sundress,fashionhappyworld,-0.21100577501116763,2.4486785106130067,False,False
11.0,59,100,1,4.33,3,3.955434157561817,38258,41,0,0,3,Women's Fashion Faith Letter Print Tees Camisole Off Shoulder T-shirt Summer Ladies Plus Size Short Sleeve Blouse Top,深圳小志商铺,-0.1867162202012781,4.372329063303207,False,False
7.0,26,5000,0,4.01,542,4.216694976947343,8242,37,0,0,2,Womens Floral Print Cold Shoulder Ruffled Summer Short Sleeve Flowy Blouse Plus Size Sexy Tops,ruoqiongshop,-0.2171353572144335,2.146642615437429,False,False
3.0,3,50,0,4.25,4,4.035714285714286,28,27,0,0,1,Summer Women  Casual Loose Sling Dress V-neck Backless Dress Sleeveless Pockets Solid Color Maxi Dress Plus Size,gaoying666300,-0.19546845824327141,3.948815815429314,False,False
5.0,8,5000,1,3.51,747,4.069535764096433,5019,40,0,0,2,New Fashion Mens Summer Pants Slacks Shorts Sport Sweatpants Trousers Jogging Hose,gimi06,-0.19585900877935392,1.5927517220086496,False,False
9.0,43,1000,0,4.74,47,4.002933165723864,4773,41,0,0,3,Women's Fashion Summer Country Girl Print Sleeveless Tank Top Ladies Skull Print Plus Size Tops Vest,reyoun,-0.14809659068152614,4.877630140505568,False,False
11.0,84,20000,0,3.53,3572,4.0171333054743,11965,60,0,0,3,Floral Print Women Dress Short Sleeve Chiffon Long Dress  Women Maxi BOHO Summer Long Evening Party Dress Beach Dress Sundress,byebyebye,-0.12843219124823146,5.390602652029763,False,False
3.93,4,100,1,4.4,10,3.918754945924558,3791,20,0,0,1,Plus Size Fashion Tops Summer Clothes Women's Casual Short Sleeve Shirts Loose Lace Stitching Blouses Ladies O-neck Solid Color Pleated Cotton T-shirts XS-8XL,recherchesg,-0.1782654921574236,3.897577711769859,False,False
3.7,9,10,0,2.25,4,3.7777777777777777,72,35,0,0,1,Fabric Waist Trainer Vest Hot Shaper Summer Shaperwear Slimming Adjustable Sweat Belt Body Shaper,supumawallsticker,-0.09418190501679169,9.388925001960502,False,False
8.0,51,100,0,4.29,31,3.832535066712282,5846,43,1,0,2,Summer Women Fashion Short Dress Sleeveless Waist Dress Camouflage Dress Bodycon Slim Fit Dress Plus Size S-5XL,supersupermarket,-0.19314309804588653,2.821069743851989,False,False
3.94,8,100,0,3.9,21,4.068783068783069,189,39,0,0,1,Summer Fashion Trousers Women Leggings Ripped Pants Slim Pants Army Green Tights Pants,zoufei,-0.2256980456071941,0.4438550933475344,False,False
5.0,5,1000,1,3.74,149,4.138885385322258,55499,36,0,0,2,Summer Women Round Neck Dress Casual Sleeveless Dress Floral Printed Dress Slim Flower Dress,pentiumhorse,-0.21653924175336198,2.3701625413656453,False,False
3.7,47,100,1,3.18,11,3.4094707520891365,359,38,0,0,1,2020 Plus Size Fashion Women Summer Casual Tank Tops Loose Beach Blouses Sleeveless Bohemia Printed Cotton Beach T Shirt,maxiaoxu,-0.20945671498744495,3.1773423236036846,False,False
5.0,5,1000,1,3.77,435,4.288179242853464,3883,39,0,0,1,Sexy Womens Padded Bra Tops V Neck Camisole Straps Push Up Bra Vest Tank,huabaoxuanhandicraftshop,-0.1851419291731377,3.4781632387889805,False,False
16.0,18,100,0,3.88,69,3.828569914973644,37753,41,0,0,4,2020 New Fashion Women Sunflower Criss Cross Bikini Set,butgood,-0.1547797550575451,6.0431241047224855,False,False
6.0,6,10000,0,4.34,1669,4.3238304093567255,2736,49,0,0,2,Portable Insulated Cooler Food Bag for Beach Camping Picnic Mesh Bags Cooler Tote Waterproof Storage Bags,zhaowenxiang,-0.15789710433603144,4.774795912072326,False,False
16.0,26,1000,0,3.67,450,4.237542606719688,12322,28,1,0,4,Beach Casual V-neck Fashion Sleeveless Zipper Slim Woman's Jumpsuit Romper,jutaotrading,-0.18584989698103666,1.5515370272463191,False,False
3.76,4,1000,0,3.34,95,4.109621451104101,3804,22,0,0,1,XS-6XL New Women's Fashion Summer O-Neck Sleeveless Tank Dress Casual Solid Color Pockets Strap Dress Cotton Linen Off Shoulder Beach Skirt Plus Size Loose A-Line Dresses Ladies Fashion Mini Dress Sundress,fuzhe622,-0.1763978990691445,3.0049648470275816,False,False
8.0,30,1000,1,4.01,270,4.209312839059675,2212,57,0,0,3,Women Free Size Summer U-neck Backless Sleeveless Halter Top Lace Crop Tops,ruihonghomegardencoltd,-0.23597924223608457,1.3008157789529462,False,False
8.0,9,5000,1,4.07,775,4.105967054218412,42919,43,0,0,2,New Women Fashion Short Sleeve Shirt Yoga Top Summer Oversize Tee Top Female Girl Casual Graphic Top Round Neck Boho Tee Shirt,cenicbeauty,-0.20002818397471733,3.150861588942833,False,False
5.0,5,10000,0,3.94,2557,3.884543645859239,32168,48,0,0,1,S-5XL Plus Size Fashion Women Summer Casual Tops Off the Shoulder Sticting Hollow Up Blouses  Short Sleeve Loose Cotton Beach T Shirt,广州唯适唯服饰有限公司,-0.161370373300799,4.138773147200722,False,False
5.0,76,1000,1,3.77,404,4.068664567807756,25093,45,1,1,2,Summer Beach Maxi Dress Women Floral Print Boho Long Dress Femme,hechuang1001,-0.20522100527129722,2.4923984648940816,False,False
15.0,15,3,0,5.0,0,4.252289156626506,4150,40,0,0,4,Women Fashion Swimwear Two Pieces Split Bikini Set Summer Printed Beach Bathing Swimsuits,papastees,-0.10947851135519249,9.201920698302747,False,False
13.0,68,5000,1,3.97,1020,4.256076906849893,165915,38,0,0,3,2018 New ZANZEA Beach Romper Women Jumpsuits Front Zipper Sleeveless Sexy Playsuits,guangzhouchannytradecoltd,-0.21922721225827657,3.0873804143584724,False,False
9.0,59,100,0,3.69,29,4.024242424242424,3300,42,0,0,3,Women's Fashion Solid Summer Shorts Ladies Casual Short Pants Plus Size S-5XL Beach Shorts,longlongchenchen,-0.23508760910519583,1.571675316355615,False,False
5.0,5,100,0,3.0,45,4.053971796692705,9857,35,0,0,2,Women's Fashion Sexy See Through Crop Top Solid Color Plus Size Summer Tank Top Casual Lace Bralette Top Hollow-out Bras Fitness Short Underwear Casual Bra,wisetqw,-0.14203517226239049,6.067001046245922,False,False
14.0,93,1000,1,4.24,254,4.201298485100716,90105,40,0,0,3,Plus Size Women Print Dress Summer Sundress Cotton Female Lady Vestidos Loose Casual Holiday Maxi Dress Plus,vvfashion2016,-0.2315390963339486,2.385087670338621,False,False
7.0,16,10000,1,3.94,1116,4.145335680160925,3977,54,0,0,2,5 Colors Plus Size New Fashion Summer Women's Floral Lace Spaghetti Straps Bra Patchwork Lingerie Top Sleeveless Halter Hollow Out Crop Top Cup Bra,houxiandaili,-0.19873834225576975,2.3392002716489224,False,False
13.0,84,10000,1,4.07,2328,4.203400532178776,22173,41,0,0,3,Plus Size Women Sexy Sleeveless Spaghetti Strap Summer Dress Holiday Party Maxi Dress,treasureland,-0.198039633021037,4.159610980420215,False,False
2.0,6,1000,1,4.03,31,4.117444922602608,31138,35,0,0,1,Summer Women’s Fashion Sports Shorts Casual Lace Yoga Shorts Slim Fit Solid Color Shorts Pants,lazzyshop,-0.21479207089995156,1.5303535961613024,False,False
4.73,7,100,1,4.4,86,4.117444922602608,31138,35,1,0,1,Women’s Fashion Summer Casual Floral Printed V-Neck Sling Dress Bohemian Skirt High Waist Big Swing Dress ,lazzyshop,-0.1077737026437211,8.913627498008145,False,False
11.0,37,20000,0,3.42,7596,4.310188055383343,58068,39,0,0,3,Black and White Boho Maxi Long Dress,melantha,-0.06581681011331508,6.058654500053793,False,False
8.0,122,5000,1,4.0,1355,4.19960362400906,3532,34,1,0,2,Womens Beach Long Dress Summer Dress Print Strapless Dresses_MYin,maylin1230,-0.19646781453374274,4.016839528940548,False,False
4.74,20,5000,0,4.05,784,4.293899648587566,213709,40,0,0,1,Sexy Casual Women  Spring Summer  Sleeveless Shirt Knitted Bottoming Shirt Cami Vest Pullover Bodycon Cotton Fitness Crop Top Ladies Solid Color Plus Size Slim Fit Beach Wear Short Tank Tops,simple_style,-0.22015487881743534,2.441100776965565,False,False
8.0,30,100,0,3.47,34,3.952583862194016,11030,35,0,0,3,New summer men's sleeveless vest hole camouflage personality fitness vest,英佐游臣专卖店,-0.22383526722265773,1.3594305923319923,False,False
5.95,6,100,1,3.21,48,3.853575962759205,2363,26,0,0,2,Boho Summer Dress Women Strappy Lace White Mini Dress Ladies Beach V Neck Party Sundress S-5XL ,silveres_9,-0.1550905341863248,4.426174206928705,False,False
3.65,9,100,1,3.38,8,4.243249324932493,8888,81,2,1,1,Men Summer Color Changing Swim Trunks Fashion Swimming Shorts Beach Swim Shorts Male Briefs Bathing Shorts,liulianbag,-0.1898356103281706,3.3874266536865925,False,False
2.81,3,5000,0,3.91,940,4.105967054218412,42919,43,0,0,1,S-5XL Summer Women Fashion Cross Bandage Crop Top Camisole Casual Sleeveless Tank Top Solid Color Vest Lady Caged Bralette Bra Cami Tank Top Plus Size,cenicbeauty,-0.19753591227026146,2.6541365700822444,False,False
4.66,5,10000,0,4.28,1594,4.394591056777541,85562,41,1,0,1,Women Velvet Drawstring Shorts Casual High Waist 2017 Spring Summer Sexy Elegant Skinny Shorts,homestuff,-0.16313700889981936,3.9889707718425234,False,False
5.0,5,10,0,5.0,0,3.8372093023255816,129,8,0,0,2,Women's Active Skort Athletic Stretchy Pleated Tennis Skirt for Running Golf Workout,renpingping,-0.08239184820033285,12.395602007853398,False,False
5.0,16,1000,1,4.23,62,4.029235310922769,10501,41,0,0,2,Women Fashion Wolf Print Hollow Out Tank Top Summer Sleeveless Casual Tops,surperboutique,-0.21375013835315343,1.944175846096801,False,False
8.0,85,100,0,3.5,2,3.9870513556403417,59234,45,0,0,3,8 Colors Summer Women Anti-Cellulite Yoga Shorts Gym Cellulite Push Up  Workout Fitness Scrunch Thin Skinny  Sports Running Yoga Shorts,顶级婆娘,-0.16427674282750876,5.093460430807432,False,False
5.0,5,1000,1,3.68,155,3.8675471698113206,10600,45,0,0,2,Fashion Women Summer Casual Tank Tops Loose Beach Blouses Sleeveless Printed Cotton T Shirt,sangboostore,-0.22182975984750936,2.153975819329475,False,False
13.0,33,1000,1,3.88,122,4.149122807017544,114,44,0,0,3,Sexy Women Short Sleeve T-shirt Top Sportwear Shorts Pants Tacksuit Outfit Clothes Sets Jumpsuit Summer,wf06,-0.22577310410121548,0.9343148479108461,False,False
14.0,75,10000,0,4.15,2514,4.070637468884159,27719,43,0,0,4,Sexy Women Strapless Bikini Push Up One Piece Solid Tankini Summer Plus Size Swimwear,xinshengangcai,-0.17005211655471614,3.762780123709156,False,False
6.0,6,20000,1,3.74,6509,4.1137989778534925,11740,43,0,0,2,Swimwear Bathing Bikini Set Padded Bandage Bra Push-up Suit Swimsuit Women,yangxueqing,-0.12696265908521132,4.673588196518921,False,False
5.0,30,100,0,3.69,13,3.8400246685168056,16215,40,0,0,1,Summer Women s  Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants,topmanclothing,-0.23350623480211563,2.098077695054893,False,False
5.65,33,10,0,5.0,0,4.0370164594763525,28798,43,0,0,2,Summer 2020 Fashionable Women's Solid Color Vest Sleeveless Halter V-Neck Top,zios,-0.12142103381126534,10.327363250723675,False,False
3.76,7,50,0,3.5,8,3.880428954423592,3730,90,0,0,1,Summer Women Fashion Double-Layer Sports Shorts Quick-Drying Yoga Sports Leggings Fitness Shorts Skirts,lixiangbo1515,-0.21177413906856168,1.4659390523684,False,False
2.8,3,100,1,3.17,6,4.258106637649619,4595,44,0,0,1,Hollowing Out Halter Dress Women Summer V Neck Sleeveless Dress,asige1122,-0.16562504180619586,6.053403833180527,False,False
16.0,25,10,1,4.5,4,4.014792899408284,676,55,0,0,5,2020 Summer Fashion Two Piece Suit Bikini Set Casual Low Cut Off Shoulder Tops Ladies Beach Wear High Waist Bikini Backless Bikini Swimsuit Bathing Swimwear,lihengchen,-0.13868053769408045,4.197810282071563,False,False
9.0,17,100,0,3.63,92,4.289968652037618,3190,107,0,0,3,Women Summer Boho Long Evening Party Dress Beach Dress Sundress Backless Maxi Dress,wakeupchildhoodmemories,-0.10081377776664247,9.620244209281823,False,False
7.0,9,5000,1,3.83,1169,4.134935469514909,33705,43,0,0,2,Sexy Women Bandage See-through Leggings Stitching Running Yoga Outwear Sports Skinny Pants,tomaintainagoodmoodisthegoodlife,-0.20027131103882856,2.228575302786715,False,False
9.0,34,50,0,4.0,5,4.4581005586592175,537,61,0,0,3,Fashion Women&acute;s Ladies Summer Loose Chiffon Tops Long Sleeve Shirt Casual Blouse,mannika,-0.21326029382348977,2.5206588732165796,False,False
3.0,26,100,1,2.0,3,3.954643808255659,12016,43,0,0,1,2020 New Arrival Women Fashion Short Sleeve Letter Print Casual T-shirts Plus Size Women O-neck Summer Graphic Tees,wulifange,-0.0805979663020604,15.705177585508228,False,False
6.0,6,5000,1,3.83,1458,4.1023209420732165,67171,38,0,0,2,Summer Women Lace Hollow Backless Irregular Floral Long Beach Dress,szltht999,-0.1853095728331377,3.6693338016873445,False,False
12.0,72,1000,0,3.93,566,4.337466547725246,44840,38,0,0,3,Women Sleeveless Spaghetti Strap Solid Color Pleated Dress Casual Loose Ruffle Maxi Dress Plus Size,广州芊妮贸易有限公司,-0.19527283626230324,3.1857067972278212,False,False
6.0,34,100,0,3.8,10,3.928919681806518,3897,41,0,0,2,Summer Women Jurassic Mom of Dino Tank Tops Casual Vest Don't Mess with MamaSaurus You'll Get Jurasskicked Funny Mom Shirt Sleeveless Blouse,zhaodongmei,-0.22563591507543457,2.2965021878460012,False,False
13.0,13,1000,0,4.16,138,3.981336637497096,12913,41,1,0,3,5 Color Women's Fashion Summer Slim Sleeveless Camouflage Print Dress High Waist Lace Up Casual Pocket Mini Dresses Plus Size S-5XL,ouchocoltd,-0.20834206257863958,2.8214619598395836,False,False
9.0,19,5000,1,3.97,588,4.01524132091448,1181,64,0,0,3,5 Colors Plus Size New Design  Hot Summer Women Fashion Tops Casual Sexy Floral Lace Spaghetti Straps Bra Patchwork Lingerie Top Sleeveless Halter Hollow Out Crop Top Cup Bra ,yulingh,-0.2077857241631762,1.9605206184043205,False,False
9.0,26,20000,0,3.6,1193,3.8720443837787855,22711,43,0,0,3,New Women Fashion Solid Color Safety Shorts Yoga Running Shorts Short Leggings with Pockets S-3XL,cuiior,-0.11901663096240833,4.657829855570451,False,False
